campaign_fact_id,date,campaign_key,product_key,channel_key,region_key,spend,leads_generated,impressions
31598,2024-11-27,68,83,604,401,179.31,17,7457
31599,2024-11-09,58,77,600,401,73.83,5,184
31600,2024-11-12,49,25,604,400,140.17,49,401
31601,2024-11-12,28,53,603,401,156.02,55,5547
31602,2024-11-02,44,53,600,403,107.49,21,340
31603,2024-11-15,65,42,604,401,127.57,52,4033
31604,2024-11-01,60,36,600,402,178.19,16,171
31605,2024-11-06,25,47,602,400,181.78,40,1175
31606,2024-11-12,97,66,602,400,179.8,25,2543
31607,2024-11-28,63,60,600,400,125.72,22,342
31608,2024-11-03,95,90,600,400,108.88,8,149
31609,2024-11-08,12,86,604,402,63.39,35,9399
31610,2024-11-21,62,94,600,401,97.1,18,304
31611,2024-11-12,37,86,600,400,135.04,20,326
31612,2024-11-19,100,9,600,402,175.22,6,329
31613,2024-11-01,14,90,603,402,144.44,28,5959
31614,2024-11-17,53,42,602,402,65.14,30,2339
31615,2024-11-01,29,25,600,402,143.25,13,218
31616,2024-11-29,23,96,603,403,128.72,20,8370
31617,2024-11-07,29,90,600,400,139.5,18,277
31618,2024-11-21,98,83,600,400,144.38,22,217
31619,2024-11-14,10,8,604,402,101.28,34,3071
31620,2024-11-08,73,56,604,401,52.62,23,3897
31621,2024-11-04,40,89,604,403,82.78,29,2315
31622,2024-11-16,10,64,603,400,161.37,42,5947
31623,2024-11-25,28,59,604,401,129.28,43,8636
31624,2024-11-14,91,16,603,403,94.18,43,5528
31625,2024-11-26,64,72,600,400,55.78,18,161
31626,2024-11-24,71,92,600,403,145.05,7,258
31627,2024-11-27,27,99,603,401,184.5,42,7517
31628,2024-11-20,98,82,604,401,126.04,28,6162
31629,2024-11-02,42,14,603,402,169.36,30,3296
31630,2024-11-08,43,61,602,402,149.76,29,9220
31631,2024-11-29,57,38,602,402,54.75,48,390
31632,2024-11-25,59,29,603,402,123.13,36,1055
31633,2024-11-08,16,90,602,403,147.9,28,3533
31634,2024-11-21,32,3,600,402,85.25,7,146
31635,2024-11-29,8,21,602,400,73.51,49,7854
31636,2024-11-07,69,45,602,400,124.33,27,5472
31637,2024-11-11,2,49,600,402,82.03,7,271
31638,2024-11-23,21,8,600,401,94.35,13,346
31639,2024-11-08,31,16,600,401,124.35,16,286
31640,2024-11-04,4,13,600,402,175.82,20,191
31641,2024-11-19,12,51,600,403,133.36,17,137
31642,2024-11-11,38,60,600,401,107.57,21,196
31643,2024-11-08,59,62,602,401,123.31,14,6704
31644,2024-11-13,42,100,600,402,183.05,12,164
31645,2024-11-25,99,57,603,400,71.3,31,5638
31646,2024-11-09,93,15,600,403,129.57,9,335
31647,2024-11-29,39,58,602,403,132.61,39,970
31648,2024-11-14,16,74,600,400,166.74,8,234
31649,2024-11-20,79,95,600,403,173.24,5,206
31650,2024-11-06,88,14,600,402,107.68,10,259
31651,2024-11-14,93,28,600,400,132.2,7,296
31652,2024-11-06,19,42,602,403,135.02,30,7024
31653,2024-11-20,17,2,603,401,69.24,15,148
31654,2024-11-04,48,53,600,400,150.05,23,341
31655,2024-11-29,36,98,604,403,51.35,15,6761
31656,2024-11-17,21,38,600,401,104.66,10,278
31657,2024-11-23,25,90,600,403,170.33,11,211
31658,2024-11-26,54,73,600,403,128.24,19,141
31659,2024-11-24,1,4,600,403,127.37,22,291
31660,2024-11-25,15,27,600,402,113.16,16,211
31661,2024-11-08,93,81,602,403,63.22,39,6045
31662,2024-11-11,10,13,602,400,156.46,12,9933
31663,2024-11-11,1,63,604,401,156.25,36,1539
31664,2024-11-07,3,93,600,403,53.5,22,311
31665,2024-11-10,88,51,600,403,156.17,13,196
31666,2024-11-16,88,22,602,401,177.44,48,9062
31667,2024-11-28,93,57,604,402,94.53,46,9038
31668,2024-11-16,67,5,600,403,158.85,20,144
31669,2024-11-05,23,45,600,400,127.45,7,227
31670,2024-11-29,94,10,600,402,143.55,10,298
31671,2024-11-23,18,30,602,402,127.6,44,1992
31672,2024-11-04,22,74,602,401,62.18,20,2871
31673,2024-11-11,53,9,602,402,125.0,36,724
31674,2024-11-18,73,41,602,402,150.51,31,3223
31675,2024-11-22,5,66,600,400,103.32,23,357
31676,2024-11-08,29,54,600,401,130.68,18,254
31677,2024-11-27,11,62,600,400,128.41,8,228
31678,2024-11-05,6,54,600,403,88.74,22,253
31679,2024-11-17,57,37,604,400,182.12,46,2016
31680,2024-11-18,57,50,604,403,142.7,39,6993
31681,2024-11-05,19,60,604,401,102.18,20,617
31682,2024-11-08,85,66,600,401,61.92,6,143
31683,2024-11-21,53,84,600,403,135.64,12,138
31684,2024-11-07,81,27,604,403,132.42,54,3967
31685,2024-11-20,90,56,600,403,72.26,11,202
31686,2024-11-18,42,51,600,401,184.69,9,347
31687,2024-11-01,9,14,600,401,80.61,14,234
31688,2024-11-23,74,90,600,401,178.1,9,128
31689,2024-11-13,50,85,600,403,112.22,17,231
31690,2024-11-21,76,51,604,401,80.3,41,3777
31691,2024-11-20,70,9,603,402,142.39,35,2484
31692,2024-11-18,85,31,600,400,58.83,5,283
31693,2024-11-18,83,90,600,402,116.87,16,221
31694,2024-11-13,83,61,600,400,124.91,6,287
31695,2024-11-18,10,18,604,402,111.06,35,7182
31696,2024-11-19,10,20,602,401,108.24,25,5739
31697,2024-11-16,78,99,600,400,78.65,21,340
31698,2024-11-22,98,92,600,401,142.26,5,271
31699,2024-11-27,66,57,600,403,135.89,8,167
31700,2024-11-13,92,42,602,402,139.35,43,8473
31701,2024-11-04,23,37,603,401,96.46,41,3588
31702,2024-11-15,11,84,600,400,149.36,21,310
31703,2024-11-15,27,30,604,400,124.62,49,1796
31704,2024-11-19,1,95,603,403,127.56,26,1953
31705,2024-11-22,42,82,604,403,110.71,47,7126
31706,2024-11-05,86,23,600,401,73.63,13,188
31707,2024-11-15,34,81,603,401,187.77,34,5956
31708,2024-11-14,22,84,600,403,100.56,23,300
31709,2024-11-05,68,53,600,403,135.98,21,301
31710,2024-11-22,7,36,603,400,89.24,53,9982
31711,2024-11-07,55,29,600,403,119.88,5,289
31712,2024-11-29,78,90,600,402,92.01,14,238
31713,2024-11-01,89,65,604,403,53.42,30,8970
31714,2024-11-29,77,96,602,403,120.36,53,5304
31715,2024-11-06,72,56,604,403,180.19,36,8864
31716,2024-11-13,81,10,600,403,150.67,9,164
31717,2024-11-10,85,86,603,401,73.85,13,9931
31718,2024-11-04,63,2,600,403,85.44,15,244
31719,2024-11-06,41,9,603,403,118.5,49,8328
31720,2024-11-07,26,31,604,401,58.29,18,2095
31721,2024-11-20,78,67,603,401,134.63,20,3084
31722,2024-11-11,93,5,600,400,179.9,12,337
31723,2024-11-14,2,58,600,400,178.69,20,133
31724,2024-11-16,56,15,600,402,137.69,11,350
31725,2024-11-05,30,100,603,401,115.19,19,7689
31726,2024-11-20,3,57,603,401,138.79,13,9857
31727,2024-11-05,78,72,602,403,185.24,28,2209
31728,2024-11-22,88,97,600,403,146.32,11,276
31729,2024-11-15,10,84,600,402,167.43,20,253
31730,2024-11-27,57,38,603,400,140.99,13,1288
31731,2024-11-24,51,46,600,403,108.91,20,254
31732,2024-11-21,44,48,602,402,95.41,41,3456
31733,2024-11-15,89,18,604,403,140.22,22,3886
31734,2024-11-12,59,53,600,403,112.2,20,156
31735,2024-11-27,1,16,602,403,110.67,35,8001
31736,2024-11-15,100,4,603,402,158.85,28,6956
31737,2024-11-12,4,57,600,400,103.77,11,172
31738,2024-11-25,89,95,600,401,99.22,8,137
31739,2024-11-08,48,47,604,402,78.3,34,3454
31740,2024-11-17,20,64,600,401,178.87,10,334
31741,2024-11-28,38,21,600,403,96.84,17,355
31742,2024-11-03,25,48,604,403,118.27,24,6946
31743,2024-11-13,71,5,600,400,149.08,22,157
31744,2024-11-16,23,69,603,402,187.0,50,1139
31745,2024-11-08,15,64,603,400,77.2,39,7326
31746,2024-11-12,72,35,600,401,87.02,22,306
31747,2024-11-10,2,17,600,400,148.39,7,248
31748,2024-11-27,1,44,602,403,144.07,14,7246
31749,2024-11-29,48,87,600,402,94.47,9,315
31750,2024-11-18,69,90,602,402,156.36,17,6602
31751,2024-11-19,11,70,602,400,88.65,39,878
31752,2024-11-06,3,76,600,401,122.85,9,163
31753,2024-11-10,16,23,600,402,51.04,21,166
31754,2024-11-01,41,41,604,402,54.78,15,4105
31755,2024-11-13,65,72,600,401,91.16,9,154
31756,2024-11-12,10,20,602,400,111.32,48,1074
31757,2024-11-01,41,52,603,401,66.38,51,4557
31758,2024-11-18,27,32,600,401,83.37,7,334
31759,2024-11-06,35,4,600,400,153.8,20,338
31760,2024-11-03,83,83,600,403,88.3,21,179
31761,2024-11-10,45,86,600,403,76.47,7,209
31762,2024-11-15,44,47,602,403,97.24,26,1822
31763,2024-11-14,82,12,603,401,116.12,21,3528
31764,2024-11-28,47,62,603,403,177.31,52,1486
31765,2024-11-04,56,98,600,402,101.36,23,171
31766,2024-11-22,81,97,600,402,179.69,10,127
31767,2024-11-11,25,47,600,403,71.84,12,226
31768,2024-11-06,23,75,600,401,116.29,18,327
31769,2024-11-15,14,67,604,403,121.24,28,8096
31770,2024-11-10,47,33,600,402,153.54,16,288
31771,2024-11-11,100,28,600,400,167.3,12,250
31772,2024-11-26,5,23,600,402,143.1,13,343
31773,2024-11-11,46,26,602,403,100.49,41,4395
31774,2024-11-28,28,35,600,401,65.57,18,316
31775,2024-11-24,21,33,600,402,72.33,6,331
31776,2024-11-23,49,43,600,403,131.5,18,261
31777,2024-11-15,5,3,600,403,124.39,6,215
31778,2024-11-14,46,80,600,401,182.59,15,145
31779,2024-11-27,60,55,602,400,116.13,13,3751
31780,2024-11-15,51,89,600,402,111.88,17,230
31781,2024-11-17,92,26,602,401,136.15,40,7926
31782,2024-11-09,5,35,600,401,149.91,5,317
31783,2024-11-19,82,12,602,400,59.25,48,9882
31784,2024-11-15,4,51,603,403,104.85,21,3418
31785,2024-11-19,80,36,602,403,121.41,37,694
31786,2024-11-29,84,88,600,401,126.06,11,242
31787,2024-11-29,96,41,600,401,70.8,16,305
31788,2024-11-24,99,90,600,403,100.22,17,347
31789,2024-11-11,30,56,600,400,174.07,19,287
31790,2024-11-16,94,32,600,401,72.97,12,170
31791,2024-11-25,22,19,600,401,132.61,9,242
31792,2024-11-09,12,87,602,401,71.7,20,9788
31793,2024-11-18,98,34,600,402,184.9,20,124
31794,2024-11-02,96,100,604,400,144.32,35,6557
31795,2024-11-20,77,58,603,402,104.58,54,7823
31796,2024-11-12,36,6,602,402,124.81,18,4166
31797,2024-11-25,60,95,602,403,188.57,42,4244
31798,2024-11-19,19,87,600,400,53.11,21,196
31799,2024-11-19,13,1,602,402,162.35,30,4415
31800,2024-11-22,42,14,603,402,55.36,24,1417
31801,2024-11-02,5,35,600,402,164.4,18,279
31802,2024-11-08,87,14,603,401,78.78,19,7053
31803,2024-11-25,91,22,603,402,65.42,55,9326
31804,2024-11-29,84,75,600,402,156.39,10,327
31805,2024-11-28,6,10,600,400,58.29,12,120
31806,2024-11-03,22,69,602,403,56.15,37,9237
31807,2024-11-05,90,35,603,400,156.35,15,9831
31808,2024-11-14,93,6,603,401,126.33,25,8028
31809,2024-11-17,75,100,600,403,78.35,21,324
31810,2024-11-12,45,77,603,400,134.11,20,4345
31811,2024-11-15,20,85,604,402,130.02,35,897
31812,2024-11-28,38,33,602,403,118.88,15,6149
31813,2024-11-06,37,32,602,402,140.98,53,6507
31814,2024-11-06,71,58,604,402,188.37,26,5949
31815,2024-11-27,32,99,600,400,91.65,14,301
31816,2024-11-18,43,39,602,403,68.29,55,4185
31817,2024-11-09,91,71,602,400,188.44,49,9638
31818,2024-11-05,15,86,600,400,116.37,20,130
31819,2024-11-03,49,83,603,402,72.12,31,1394
31820,2024-11-07,22,94,603,401,116.0,27,5351
31821,2024-11-16,99,94,604,403,141.39,55,3170
31822,2024-11-28,2,16,600,400,104.86,7,300
31823,2024-11-24,84,52,602,403,158.31,52,903
31824,2024-11-29,11,66,600,401,62.39,18,127
31825,2024-11-19,96,97,602,402,112.64,50,2351
31826,2024-11-28,57,77,600,400,125.35,5,272
31827,2024-11-10,78,94,600,403,53.76,18,287
31828,2024-11-10,82,3,602,401,141.21,44,1469
31829,2024-11-16,64,42,600,403,134.04,7,151
31830,2024-11-03,28,76,600,403,131.83,22,335
31831,2024-11-07,68,2,603,400,121.05,45,9414
31832,2024-11-25,15,43,602,403,118.32,28,6685
31833,2024-11-12,96,84,603,401,95.21,29,1982
31834,2024-11-09,30,66,600,402,88.35,7,147
31835,2024-11-26,12,16,602,400,126.77,21,5184
31836,2024-11-07,92,35,602,401,131.62,41,4864
31837,2024-11-18,93,3,600,400,137.88,9,325
31838,2024-11-02,90,37,600,402,132.87,6,356
31839,2024-11-25,3,4,603,403,140.64,47,509
31840,2024-11-29,49,44,604,403,82.24,48,8466
31841,2024-11-22,57,5,604,403,132.71,34,9420
31842,2024-11-21,4,71,604,403,99.84,21,5770
31843,2024-11-08,92,95,603,403,149.79,55,3162
31844,2024-11-14,18,15,600,400,87.65,16,250
31845,2024-11-24,28,7,600,403,171.52,13,347
31846,2024-11-24,33,91,600,402,87.36,17,247
31847,2024-11-28,6,83,602,401,134.25,27,1353
31848,2024-11-22,77,67,600,400,57.03,13,338
31849,2024-11-06,40,85,602,401,123.71,39,4097
31850,2024-11-03,45,56,603,402,141.61,17,1502
31851,2024-11-06,82,76,602,403,167.9,43,498
31852,2024-11-13,68,76,602,403,147.9,49,9509
31853,2024-11-20,52,5,600,403,89.86,19,331
31854,2024-11-13,60,14,600,401,187.63,15,358
31855,2024-11-12,92,9,600,400,57.88,14,326
31856,2024-11-15,29,90,600,402,170.49,22,181
31857,2024-11-17,10,39,600,400,67.27,15,146
31858,2024-11-06,32,18,600,403,102.76,14,164
31859,2024-11-11,36,10,600,400,57.9,20,224
31860,2024-11-03,46,38,600,401,64.69,21,211
31861,2024-11-24,14,58,602,403,77.32,28,204
31862,2024-11-03,9,55,600,402,164.3,20,144
31863,2024-11-09,95,19,600,402,58.93,17,353
31864,2024-11-20,72,20,603,401,156.98,48,9055
31865,2024-11-13,40,91,602,400,162.01,38,3717
31866,2024-11-26,42,88,600,400,150.13,23,308
31867,2024-11-27,39,45,602,403,116.76,28,5986
31868,2024-11-11,1,73,600,403,54.12,22,163
31869,2024-11-01,66,25,603,403,167.69,33,155
31870,2024-11-13,66,51,600,403,76.5,23,357
31871,2024-11-17,70,7,600,401,141.87,9,344
31872,2024-11-26,80,35,602,401,182.99,31,8906
31873,2024-11-19,20,80,603,402,166.9,50,1841
31874,2024-11-15,10,66,603,402,157.54,34,2373
31875,2024-11-09,18,72,600,400,109.0,20,293
31876,2024-11-06,82,34,602,402,60.04,51,8318
31877,2024-11-05,16,75,604,402,181.48,34,6666
31878,2024-11-28,1,89,602,403,109.27,41,623
31879,2024-11-06,79,93,603,403,130.17,44,414
31880,2024-11-20,33,42,603,400,153.0,19,5085
31881,2024-11-07,14,77,600,400,123.93,15,261
31882,2024-11-02,43,23,600,402,81.26,7,255
31883,2024-11-11,12,75,600,403,155.08,20,295
31884,2024-11-04,37,32,604,402,99.18,23,6246
31885,2024-11-03,81,29,603,403,110.58,40,6751
31886,2024-11-18,1,11,600,400,171.37,15,261
31887,2024-11-13,89,34,602,400,135.15,24,1652
31888,2024-11-10,40,96,603,400,59.61,18,4631
31889,2024-11-01,23,56,600,401,119.22,22,312
31890,2024-11-08,2,88,600,400,84.14,21,199
31891,2024-11-03,58,92,600,400,85.67,7,201
31892,2024-11-25,40,16,602,403,57.88,43,270
31893,2024-11-25,6,98,600,400,186.64,13,254
31894,2024-11-26,20,46,603,401,128.91,30,144
31895,2024-11-28,22,63,600,401,104.98,13,326
31896,2024-11-01,81,66,600,403,90.34,13,207
31897,2024-11-24,33,28,600,403,145.58,14,296
31898,2024-11-04,78,74,602,400,102.52,55,5236
31899,2024-11-01,6,80,603,401,53.03,54,8099
31900,2024-11-07,64,45,602,401,146.07,21,9154
31901,2024-11-10,25,8,600,403,171.75,21,246
31902,2024-11-04,30,65,603,401,114.47,40,4069
31903,2024-11-07,34,73,600,403,157.49,12,174
31904,2024-11-27,69,51,603,402,83.46,18,438
31905,2024-11-23,8,38,602,401,169.38,45,7348
31906,2024-11-19,95,84,604,403,126.63,26,9130
31907,2024-11-26,85,13,603,402,142.63,20,404
31908,2024-11-07,37,51,600,400,109.35,15,260
31909,2024-11-04,62,6,602,402,176.11,21,9541
31910,2024-11-26,92,68,600,403,171.34,15,320
31911,2024-11-05,27,93,600,403,141.55,12,303
31912,2024-11-06,18,73,600,400,173.67,23,175
31913,2024-11-06,65,25,600,402,160.63,11,134
31914,2024-11-21,15,17,600,401,103.52,16,304
31915,2024-11-16,82,29,602,401,131.91,55,7314
31916,2024-11-27,89,3,600,403,177.1,14,177
31917,2024-11-12,20,19,603,403,99.0,29,7590
31918,2024-11-10,60,35,602,400,116.79,13,298
31919,2024-11-26,23,94,600,403,138.53,11,282
31920,2024-11-23,4,71,604,402,74.91,22,1779
31921,2024-11-16,31,63,600,401,69.5,15,207
31922,2024-11-13,4,13,602,400,68.07,25,1790
31923,2024-11-08,23,24,602,401,57.83,50,7394
31924,2024-11-25,91,53,604,403,119.12,25,7230
31925,2024-11-07,75,13,600,403,110.05,21,216
31926,2024-11-07,65,86,600,403,55.04,18,263
31927,2024-11-21,2,47,600,400,140.01,13,127
31928,2024-11-05,66,100,600,402,179.2,13,340
31929,2024-11-06,3,33,600,402,126.25,18,334
31930,2024-11-19,61,51,604,403,60.09,37,2983
31931,2024-11-12,54,16,602,402,73.96,54,8749
31932,2024-11-11,91,65,603,403,180.83,20,2888
31933,2024-11-12,52,96,602,403,183.8,42,1526
31934,2024-11-24,91,2,603,403,50.99,36,8768
31935,2024-11-19,20,89,604,403,136.71,18,3964
31936,2024-11-03,40,42,602,402,122.83,41,7073
31937,2024-11-10,53,65,600,403,71.25,11,292
31938,2024-11-27,57,32,600,400,186.71,9,342
31939,2024-11-28,34,5,600,402,65.24,14,159
31940,2024-11-08,2,48,600,403,181.6,11,360
31941,2024-11-21,35,36,602,402,96.81,38,3349
31942,2024-11-06,94,19,602,401,94.5,29,2397
31943,2024-11-11,38,87,600,402,121.33,16,301
31944,2024-11-01,30,66,600,401,56.36,22,133
31945,2024-11-06,20,73,602,401,103.03,13,144
31946,2024-11-06,78,70,600,402,109.49,22,306
31947,2024-11-10,21,16,602,401,98.45,54,4198
31948,2024-11-22,100,76,604,400,114.93,29,9085
31949,2024-11-06,18,23,602,403,150.34,14,5716
31950,2024-11-27,47,2,600,402,70.69,15,341
31951,2024-11-01,63,50,600,403,93.71,11,172
31952,2024-11-28,41,79,603,403,189.04,29,5170
31953,2024-11-01,98,26,600,402,52.37,19,350
31954,2024-11-22,63,86,600,403,123.1,23,246
31955,2024-11-07,82,54,604,401,169.74,36,1842
31956,2024-11-05,23,19,603,401,178.67,33,2945
31957,2024-11-22,75,59,603,401,101.46,54,5576
31958,2024-11-14,86,56,600,400,59.78,21,274
31959,2024-11-02,21,18,600,401,91.75,10,294
31960,2024-11-03,62,69,602,403,61.5,35,396
31961,2024-11-01,76,31,600,402,94.16,8,199
31962,2024-11-03,2,23,600,402,187.89,14,234
31963,2024-11-23,51,30,603,400,87.04,18,6962
31964,2024-11-12,57,33,602,401,72.27,17,218
31965,2024-11-09,2,16,604,402,175.24,22,4695
31966,2024-11-01,21,69,602,402,130.69,47,6504
31967,2024-11-01,78,27,603,402,147.75,36,3073
31968,2024-11-04,93,79,603,403,58.34,26,8670
31969,2024-11-10,20,95,600,402,124.65,12,253
31970,2024-11-12,21,97,603,401,127.07,44,2397
31971,2024-11-28,25,45,602,401,100.16,17,6046
31972,2024-11-11,1,44,600,401,174.94,11,174
31973,2024-11-12,61,61,602,400,173.36,19,655
31974,2024-11-27,7,72,604,403,183.35,13,3387
31975,2024-11-10,11,96,602,403,185.27,34,4601
31976,2024-11-10,71,100,600,402,113.43,15,344
31977,2024-11-11,23,21,600,400,148.11,10,163
31978,2024-11-08,13,101,600,403,161.02,20,137
31979,2024-11-25,52,18,600,402,161.1,16,135
31980,2024-11-25,66,3,600,400,52.1,12,131
31981,2024-11-24,34,59,602,400,116.74,12,6325
31982,2024-11-02,6,64,600,403,164.5,17,267
31983,2024-11-16,80,4,603,403,80.95,20,4432
31984,2024-11-26,91,54,604,400,165.27,20,223
31985,2024-11-26,3,17,602,401,158.14,46,2036
31986,2024-11-10,44,73,600,401,89.79,20,164
31987,2024-11-07,73,3,603,402,170.45,50,3656
31988,2024-11-06,68,18,603,401,167.4,22,1743
31989,2024-11-03,53,96,600,401,119.39,13,311
31990,2024-11-12,75,98,600,402,143.18,23,351
31991,2024-11-24,56,35,600,400,131.39,19,306
31992,2024-11-23,7,100,600,400,125.98,22,212
31993,2024-11-08,47,28,600,400,60.39,15,341
31994,2024-11-21,43,83,600,400,63.03,9,337
31995,2024-11-27,37,32,602,400,171.58,14,5985
31996,2024-11-13,13,80,603,403,55.08,42,1996
31997,2024-11-06,21,10,604,401,115.56,53,9784
31998,2024-11-09,87,4,604,403,118.62,30,4550
31999,2024-11-23,11,96,600,401,76.4,13,141
32000,2024-11-25,66,31,600,400,186.88,7,216
32001,2024-11-13,71,16,600,403,146.74,13,350
32002,2024-11-07,24,56,602,402,51.47,55,3997
32003,2024-11-01,92,85,600,401,145.56,8,166
32004,2024-11-19,85,60,603,400,107.74,52,6433
32005,2024-11-06,98,74,603,400,186.81,33,8588
32006,2024-11-10,45,82,600,401,101.38,17,148
32007,2024-11-07,95,55,602,400,133.95,49,7745
32008,2024-11-15,95,55,603,403,78.31,34,1618
32009,2024-11-07,34,82,602,401,180.32,22,3993
32010,2024-11-15,2,63,602,401,178.52,45,8220
32011,2024-11-09,47,96,600,403,53.83,22,333
32012,2024-11-03,27,62,602,403,78.54,20,7451
32013,2024-11-10,55,83,602,400,121.69,40,9658
32014,2024-11-10,62,82,600,402,68.24,17,164
32015,2024-11-25,59,7,600,400,85.37,5,196
32016,2024-11-02,47,13,603,403,170.88,38,2529
32017,2024-11-15,38,11,602,403,121.99,43,7927
32018,2024-11-14,53,85,603,401,92.95,42,6677
32019,2024-11-25,78,8,600,400,148.69,7,128
32020,2024-11-13,5,71,602,402,176.07,29,4300
32021,2024-11-14,17,30,603,401,152.44,23,8452
32022,2024-11-26,63,66,604,401,71.31,25,5146
32023,2024-11-08,97,33,602,403,188.54,51,404
32024,2024-11-08,9,32,603,401,179.08,25,783
32025,2024-11-15,24,95,603,403,60.9,32,8988
32026,2024-11-11,92,60,603,400,93.42,28,2535
32027,2024-11-02,35,72,602,403,95.98,25,9814
32028,2024-11-03,75,23,600,400,116.45,11,143
32029,2024-11-25,99,11,600,403,189.32,13,134
32030,2024-11-23,95,58,600,401,177.21,20,283
32031,2024-11-25,63,61,603,403,180.73,26,2579
32032,2024-11-20,2,101,600,403,122.82,19,132
32033,2024-11-10,95,45,600,401,77.72,22,210
32034,2024-11-08,94,25,600,403,109.11,23,291
32035,2024-11-19,51,96,602,401,183.26,52,9044
32036,2024-11-01,66,37,602,400,164.02,41,6382
32037,2024-11-21,83,19,600,402,154.89,13,220
32038,2024-11-27,69,28,603,401,169.78,24,2554
32039,2024-11-23,24,76,602,403,63.57,20,9878
32040,2024-11-28,85,29,603,402,68.53,40,8896
32041,2024-11-23,1,79,603,401,65.45,45,4922
32042,2024-11-28,100,17,604,402,56.9,25,1805
32043,2024-11-25,67,18,602,401,105.56,50,5893
32044,2024-11-23,15,34,600,403,164.59,21,190
32045,2024-11-15,79,98,604,401,51.28,38,262
32046,2024-11-07,78,64,600,401,82.4,23,319
32047,2024-11-19,13,99,603,403,152.09,49,3182
32048,2024-11-22,22,24,602,401,86.8,23,6844
32049,2024-11-17,34,59,602,402,154.16,17,8996
32050,2024-11-28,36,59,603,403,110.01,34,655
32051,2024-11-08,14,33,600,403,55.21,18,348
32052,2024-11-25,19,87,600,402,71.45,11,352
32053,2024-11-25,43,22,600,402,103.26,13,325
32054,2024-11-04,60,85,604,400,62.51,19,9290
32055,2024-11-01,6,67,600,403,86.96,6,241
32056,2024-11-02,26,45,600,402,139.15,18,195
32057,2024-11-29,48,13,600,400,186.77,20,283
32058,2024-11-06,23,37,600,400,146.18,8,235
32059,2024-11-23,77,56,603,402,51.36,14,5381
32060,2024-11-27,19,5,600,402,86.19,20,180
32061,2024-11-25,79,49,600,400,70.49,18,351
32062,2024-11-09,92,30,603,400,166.72,12,4463
32063,2024-11-19,49,75,602,401,66.16,20,8903
32064,2024-11-25,63,51,602,403,58.76,36,5713
32065,2024-11-21,56,92,602,400,69.87,12,7718
32066,2024-11-29,40,99,603,403,183.18,43,348
32067,2024-11-13,47,69,600,403,105.15,17,328
32068,2024-11-24,28,65,602,402,172.64,40,1436
32069,2024-11-24,43,39,602,402,145.06,22,2694
32070,2024-11-17,91,23,600,400,82.66,15,287
32071,2024-11-16,1,3,602,403,80.03,16,233
32072,2024-11-13,67,98,600,403,147.52,8,340
32073,2024-11-02,76,86,600,401,59.91,9,245
32074,2024-11-23,58,43,604,401,169.93,28,3050
32075,2024-11-14,54,89,603,402,90.19,24,6714
32076,2024-11-26,92,81,602,401,75.3,52,7262
32077,2024-11-17,27,89,604,400,180.71,52,4318
32078,2024-11-26,84,76,602,401,176.23,28,1317
32079,2024-11-16,55,99,600,403,96.21,10,274
32080,2024-11-03,69,48,602,401,86.76,45,2505
32081,2024-11-18,19,85,600,402,55.51,8,120
32082,2024-11-01,83,77,602,402,66.66,36,7828
32083,2024-12-18,50,40,600,402,140.63,16,281
32084,2024-12-08,95,61,602,403,160.33,48,6888
32085,2024-12-14,20,8,602,403,69.4,54,2673
32086,2024-12-24,64,50,600,402,69.86,6,187
32087,2024-12-08,95,93,603,401,115.61,36,2150
32088,2024-12-21,81,32,603,401,72.53,33,775
32089,2024-12-14,85,88,600,401,69.92,6,207
32090,2024-12-16,15,68,603,403,116.5,25,1601
32091,2024-12-16,49,44,603,403,159.06,43,1596
32092,2024-12-04,69,31,600,403,133.73,7,140
32093,2024-12-02,13,82,600,403,169.98,13,280
32094,2024-12-21,13,41,604,402,151.65,16,3413
32095,2024-12-11,96,40,602,401,133.58,35,7285
32096,2024-12-20,6,53,603,400,157.32,34,3640
32097,2024-12-16,74,11,600,402,87.14,8,254
32098,2024-12-12,58,92,603,401,126.06,42,9622
32099,2024-12-15,62,86,600,401,136.25,22,312
32100,2024-12-28,46,61,604,402,101.23,27,8344
32101,2024-12-09,70,76,600,402,80.75,22,352
32102,2024-12-22,59,53,600,402,69.85,13,122
32103,2024-12-22,84,57,602,401,146.75,19,8831
32104,2024-12-05,7,83,600,401,176.32,9,355
32105,2024-12-17,4,86,600,401,183.31,8,170
32106,2024-12-02,70,67,600,403,108.17,18,198
32107,2024-12-12,77,73,602,401,184.39,13,1632
32108,2024-12-18,61,67,600,403,183.03,11,214
32109,2024-12-19,52,28,603,402,146.4,34,1938
32110,2024-12-09,40,92,600,401,101.73,6,301
32111,2024-12-04,90,11,603,403,85.62,23,851
32112,2024-12-01,25,29,602,402,75.37,12,8618
32113,2024-12-22,11,74,603,402,60.49,47,3980
32114,2024-12-26,82,42,602,403,60.12,48,8198
32115,2024-12-01,99,80,604,403,141.91,47,3331
32116,2024-12-21,45,92,602,401,181.68,24,7894
32117,2024-12-28,51,38,600,403,145.53,23,327
32118,2024-12-01,5,42,602,400,176.89,16,750
32119,2024-12-02,30,101,602,403,189.43,47,7700
32120,2024-12-27,39,75,600,402,91.41,6,321
32121,2024-12-09,37,9,603,401,140.87,41,7922
32122,2024-12-11,33,15,600,401,174.2,5,340
32123,2024-12-15,4,43,602,402,187.52,26,2994
32124,2024-12-14,7,96,600,402,143.24,8,242
