sale_id,date,customer_key,product_key,sales_rep_key,region_key,vendor_key,amount,units
7303,2024-09-15,697,4,42,401,55,109858.28,16
7304,2024-09-16,995,82,59,403,799,211005.49,1
7305,2024-09-16,980,46,154,402,13,136211.28,17
7306,2024-09-17,252,83,35,403,36,126970.78,19
7307,2024-09-17,852,39,91,402,463,158041.74,6
7308,2024-09-17,533,23,181,402,998,180363.71,15
7309,2024-09-17,198,81,95,402,59,208316.43,3
7310,2024-09-17,490,57,22,403,237,256414.06,6
7311,2024-09-17,32,96,178,403,537,292266.7,3
7312,2024-09-17,368,67,42,400,103,58061.57,5
7313,2024-09-17,826,90,129,400,704,131361.21,17
7314,2024-09-17,751,40,26,401,112,168286.45,9
7315,2024-09-18,796,90,197,402,423,68731.27,8
7316,2024-09-18,189,69,8,403,891,311780.05,2
7317,2024-09-18,826,86,159,401,738,93949.1,3
7318,2024-09-18,885,65,133,403,997,283378.85,4
7319,2024-09-18,178,13,139,400,754,144645.76,17
7320,2024-09-18,725,68,90,401,530,142402.86,3
7321,2024-09-18,422,98,109,402,156,123586.66,12
7322,2024-09-18,890,33,30,402,580,94337.8,2
7323,2024-09-18,525,25,190,400,277,114286.61,3
7324,2024-09-18,713,44,19,401,404,15395.33,19
7325,2024-09-19,658,39,176,400,148,82501.29,20
7326,2024-09-19,612,61,2,400,973,32683.92,18
7327,2024-09-19,833,93,152,401,798,96978.48,16
7328,2024-09-19,996,59,33,400,487,136733.74,2
7329,2024-09-19,869,63,79,402,586,132948.82,14
7330,2024-09-19,159,61,113,401,962,125909.12,18
7331,2024-09-19,138,78,99,402,236,46163.41,9
7332,2024-09-19,859,21,120,400,856,56733.09,8
7333,2024-09-19,236,72,23,402,870,14456.71,12
7334,2024-09-19,432,1,75,402,33,210908.26,17
7335,2024-09-19,480,35,127,401,406,50774.59,12
7336,2024-09-20,835,93,21,403,608,311446.01,5
7337,2024-09-20,46,58,71,402,460,154399.41,10
7338,2024-09-20,626,86,99,400,153,178365.3,9
7339,2024-09-20,350,21,16,403,610,288858.62,16
7340,2024-09-20,346,18,170,401,102,137265.27,18
7341,2024-09-20,285,76,200,402,598,69557.99,7
7342,2024-09-20,332,35,199,402,752,17696.84,1
7343,2024-09-20,957,7,164,401,601,37044.57,19
7344,2024-09-20,800,54,152,401,597,4234.1,9
7345,2024-09-20,651,69,27,401,770,99671.49,3
7346,2024-09-20,254,90,136,403,286,172947.64,1
7347,2024-09-20,67,66,152,401,979,31269.14,8
7348,2024-09-21,695,83,134,402,298,135161.01,20
7349,2024-09-21,233,26,117,402,253,129865.48,9
7350,2024-09-21,606,36,47,401,708,113224.25,10
7351,2024-09-21,441,1,162,400,192,169906.16,18
7352,2024-09-21,496,18,108,402,625,150243.47,12
7353,2024-09-21,624,19,25,403,8,283679.39,16
7354,2024-09-21,398,95,152,400,908,16019.67,19
7355,2024-09-21,901,9,113,402,531,104973.77,19
7356,2024-09-21,841,29,78,400,765,168167.35,16
7357,2024-09-21,537,87,196,401,160,129735.91,13
7358,2024-09-22,182,53,34,403,357,150159.73,20
7359,2024-09-22,159,57,133,402,75,8423.78,9
7360,2024-09-22,319,18,10,403,958,296777.62,5
7361,2024-09-22,432,78,196,400,590,194170.03,17
7362,2024-09-22,745,1,153,403,748,78254.16,8
7363,2024-09-22,139,52,62,402,9,210573.29,4
7364,2024-09-22,898,71,75,403,886,293436.07,11
7365,2024-09-22,560,97,74,403,527,152331.44,12
7366,2024-09-23,435,40,116,401,269,103179.36,20
7367,2024-09-23,735,81,91,403,163,86741.21,5
7368,2024-09-23,102,68,104,403,841,185778.35,6
7369,2024-09-23,731,48,79,403,993,136326.43,7
7370,2024-09-23,79,55,104,400,303,114462.47,15
7371,2024-09-23,661,82,118,401,370,95472.74,1
7372,2024-09-24,655,39,120,401,695,93931.42,6
7373,2024-09-24,587,32,77,403,309,41131.89,11
7374,2024-09-24,841,80,166,401,502,52493.17,13
7375,2024-09-24,567,58,147,401,666,22180.78,16
7376,2024-09-24,577,82,171,403,130,231187.15,16
7377,2024-09-25,190,54,107,402,254,142691.07,14
7378,2024-09-25,542,12,76,400,401,176529.01,1
7379,2024-09-25,795,93,38,402,380,48107.4,5
7380,2024-09-25,976,81,64,402,975,23171.03,10
7381,2024-09-25,631,84,149,400,971,78457.24,8
7382,2024-09-25,197,45,177,403,700,79423.53,3
7383,2024-09-25,467,86,84,401,932,43564.14,8
7384,2024-09-26,872,71,87,402,176,42052.13,15
7385,2024-09-26,101,40,197,401,637,156682.32,3
7386,2024-09-26,815,82,46,403,418,295006.7,5
7387,2024-09-26,156,47,193,400,610,83263.11,10
7388,2024-09-26,794,60,145,403,722,182938.09,4
7389,2024-09-27,625,90,194,403,592,31375.22,6
7390,2024-09-27,532,57,174,401,57,118415.11,8
7391,2024-09-27,861,70,91,403,230,56201.32,13
7392,2024-09-27,102,24,9,402,614,68619.61,18
7393,2024-09-27,551,65,147,401,151,156239.42,1
7394,2024-09-27,293,19,37,401,484,148550.48,11
7395,2024-09-27,536,88,198,402,742,177011.93,2
7396,2024-09-27,307,20,188,401,22,53007.02,1
7397,2024-09-27,354,74,136,402,579,75568.59,14
7398,2024-09-27,346,29,132,402,71,221968.75,6
7399,2024-09-28,870,53,188,403,566,272318.81,20
7400,2024-09-28,402,5,147,403,426,26864.3,7
7401,2024-09-28,120,29,29,403,97,44573.47,4
7402,2024-09-28,1,76,125,402,360,96393.44,14
7403,2024-09-28,658,64,31,402,350,118335.79,5
7404,2024-09-29,820,65,178,400,148,18891.57,16
7405,2024-09-29,519,31,48,403,45,41933.73,18
7406,2024-09-29,737,60,60,401,360,161802.23,19
7407,2024-09-29,761,20,111,400,801,98403.72,1
7408,2024-09-29,709,64,88,402,151,49380.98,11
7409,2024-09-29,606,89,85,400,585,145427.35,17
7410,2024-09-29,381,41,132,400,167,147165.94,20
7411,2024-09-29,414,34,164,400,642,54896.57,8
7412,2024-09-29,132,28,85,403,213,5680.29,12
7413,2024-10-01,550,60,149,402,363,191960.4,5
7414,2024-10-01,170,28,110,400,665,87248.55,18
7415,2024-10-01,887,98,185,400,821,49192.09,7
7416,2024-10-01,654,31,84,402,491,143919.99,10
7417,2024-10-01,433,13,163,401,775,60306.09,20
7418,2024-10-01,792,57,97,401,647,42359.42,15
7419,2024-10-01,700,91,14,400,746,172836.68,8
7420,2024-10-01,197,14,67,400,224,81231.43,1
7421,2024-10-01,767,27,120,401,914,46274.84,20
7422,2024-10-02,201,33,21,403,274,45275.05,1
7423,2024-10-02,11,61,152,402,909,56844.04,20
7424,2024-10-02,952,20,193,403,339,45709.57,16
7425,2024-10-02,836,34,72,401,1000,125944.47,13
7426,2024-10-02,173,1,154,402,544,140948.3,19
7427,2024-10-02,564,7,57,401,880,57701.71,11
7428,2024-10-02,414,57,179,403,559,302390.91,17
7429,2024-10-02,948,79,200,400,243,22271.27,20
7430,2024-10-03,198,65,141,401,230,82770.2,4
7431,2024-10-03,945,7,197,403,122,234795.75,1
7432,2024-10-03,943,86,33,401,43,4925.21,3
7433,2024-10-03,402,70,164,401,366,35308.32,13
7434,2024-10-03,598,95,38,402,202,75345.28,19
7435,2024-10-03,168,21,18,400,25,166506.92,8
7436,2024-10-03,408,80,49,403,337,136025.88,7
7437,2024-10-04,823,52,147,401,854,3596.5,2
7438,2024-10-04,853,4,154,402,556,193949.04,19
7439,2024-10-04,30,24,124,400,680,64977.28,11
7440,2024-10-04,632,51,123,401,473,54371.09,12
7441,2024-10-04,272,47,107,403,508,173381.93,16
7442,2024-10-04,55,25,55,400,169,78613.56,11
7443,2024-10-04,883,95,152,401,901,91274.0,16
7444,2024-10-04,441,4,68,402,188,118782.65,13
7445,2024-10-05,823,53,144,401,52,71396.36,8
7446,2024-10-05,408,92,127,403,510,126603.25,18
7447,2024-10-05,114,97,130,402,369,110246.98,2
7448,2024-10-05,501,14,66,400,235,60386.34,12
7449,2024-10-05,237,39,182,401,747,148940.34,12
7450,2024-10-05,263,98,124,400,423,123585.97,9
7451,2024-10-05,521,75,189,403,549,238604.86,20
7452,2024-10-05,928,61,137,401,788,66967.33,18
7453,2024-10-06,978,5,187,402,907,57581.44,1
7454,2024-10-06,611,28,18,401,235,58569.83,11
7455,2024-10-06,320,30,37,401,514,126440.65,7
7456,2024-10-06,866,66,75,403,745,33146.14,8
7457,2024-10-06,997,35,76,401,289,23403.18,19
7458,2024-10-06,366,84,44,401,835,23296.88,1
7459,2024-10-06,945,40,39,401,911,113649.48,9
7460,2024-10-06,929,54,63,401,971,155725.56,10
7461,2024-10-07,85,29,192,401,332,89874.34,10
7462,2024-10-07,13,52,36,401,648,41207.96,14
7463,2024-10-07,43,25,4,403,307,216819.3,16
7464,2024-10-07,391,54,121,400,101,56205.51,17
7465,2024-10-07,432,37,51,403,768,88411.87,1
7466,2024-10-07,299,68,83,402,558,6524.46,12
7467,2024-10-07,812,65,163,400,219,8009.72,3
7468,2024-10-08,269,19,94,402,665,35907.31,20
7469,2024-10-08,892,2,76,403,197,221396.98,11
7470,2024-10-08,688,38,2,402,252,216695.55,8
7471,2024-10-08,497,23,145,400,823,9143.03,4
7472,2024-10-08,400,65,122,400,558,6446.99,20
7473,2024-10-08,106,87,118,402,415,63569.72,19
7474,2024-10-08,808,49,15,403,581,171778.03,5
7475,2024-10-08,759,60,158,401,989,70563.59,7
7476,2024-10-08,435,5,98,400,414,128059.67,13
7477,2024-10-08,863,2,54,400,696,51262.85,12
7478,2024-10-09,631,77,160,401,285,137761.21,8
7479,2024-10-09,829,22,67,402,933,95276.41,5
7480,2024-10-09,670,59,134,403,526,112035.11,5
7481,2024-10-09,182,51,182,401,271,165965.62,1
7482,2024-10-09,982,62,10,403,277,286385.89,16
7483,2024-10-09,614,17,192,403,558,79256.51,18
7484,2024-10-09,722,44,190,403,211,221864.77,19
7485,2024-10-09,744,30,39,402,700,157751.2,17
7486,2024-10-09,168,28,101,402,335,12177.76,2
7487,2024-10-09,204,88,140,400,483,81426.83,2
7488,2024-10-10,164,54,90,400,898,153417.53,12
7489,2024-10-10,900,66,21,400,962,43702.32,16
7490,2024-10-10,840,11,188,403,15,223836.21,1
7491,2024-10-10,425,94,119,402,596,48509.59,4
7492,2024-10-10,237,99,45,403,616,196036.32,18
7493,2024-10-10,747,2,86,400,586,178384.84,10
7494,2024-10-10,772,78,99,402,779,154332.42,7
7495,2024-10-10,528,44,73,403,748,310243.15,12
7496,2024-10-10,495,41,189,402,5,3195.23,14
7497,2024-10-10,510,100,14,401,233,165930.03,1
7498,2024-10-11,631,37,83,402,301,154980.49,19
7499,2024-10-11,828,53,161,403,837,148221.79,11
7500,2024-10-11,526,45,56,402,471,78562.84,7
7501,2024-10-11,525,46,189,402,828,155516.67,20
7502,2024-10-11,481,38,78,403,851,187248.49,20
7503,2024-10-11,2,16,21,401,329,17415.14,1
7504,2024-10-11,696,91,15,400,797,160470.26,16
7505,2024-10-11,259,12,168,402,815,183246.08,10
7506,2024-10-12,553,100,166,400,652,83849.31,2
7507,2024-10-12,574,5,57,403,245,233125.09,17
7508,2024-10-12,384,28,68,401,111,62237.05,7
7509,2024-10-12,867,26,32,403,267,259621.85,5
7510,2024-10-12,730,83,40,402,44,154064.44,19
7511,2024-10-12,115,75,84,400,900,31355.68,3
7512,2024-10-12,11,12,44,403,879,246423.6,4
7513,2024-10-12,240,52,200,402,856,47593.54,12
7514,2024-10-13,992,11,93,403,707,163591.76,4
7515,2024-10-13,275,3,136,400,797,104772.56,10
7516,2024-10-13,36,82,130,400,944,161114.85,7
7517,2024-10-13,653,54,190,403,804,217521.11,7
7518,2024-10-13,510,22,5,403,466,324410.25,1
7519,2024-10-13,830,38,29,403,360,291732.14,11
7520,2024-10-13,414,57,198,401,575,25901.03,2
7521,2024-10-13,525,88,143,402,676,123475.01,18
7522,2024-10-13,953,93,152,400,622,148963.37,11
7523,2024-10-13,174,39,196,403,231,118483.73,10
7524,2024-10-14,213,10,185,400,386,87561.19,12
7525,2024-10-14,200,57,5,400,265,83126.34,5
7526,2024-10-14,498,92,17,400,298,129505.38,20
7527,2024-10-14,511,80,200,403,188,94893.99,8
7528,2024-10-14,155,18,20,403,807,200814.28,12
7529,2024-10-14,551,87,71,401,37,22216.14,8
7530,2024-10-14,863,3,40,402,510,190753.81,15
7531,2024-10-15,144,57,155,400,425,154433.61,8
7532,2024-10-15,71,22,66,402,269,118916.63,12
7533,2024-10-15,603,45,58,402,271,13719.55,12
7534,2024-10-15,917,28,13,402,236,93131.21,7
7535,2024-10-15,508,35,86,401,649,82699.25,2
7536,2024-10-15,118,83,168,402,647,15931.51,18
7537,2024-10-15,355,65,110,402,102,84081.7,1
7538,2024-10-15,920,51,42,403,401,155539.24,18
7539,2024-10-16,674,62,199,402,295,218527.87,19
7540,2024-10-16,850,84,59,401,634,135812.57,2
7541,2024-10-16,637,64,107,401,353,11267.53,9
7542,2024-10-16,608,88,4,403,323,28401.44,10
7543,2024-10-16,902,61,136,400,218,121300.03,16
7544,2024-10-17,231,35,133,401,631,68862.93,3
7545,2024-10-17,179,20,88,402,250,65603.02,20
7546,2024-10-17,680,14,119,403,875,36587.71,3
7547,2024-10-17,314,21,129,403,364,191826.18,20
7548,2024-10-17,616,27,85,403,500,133486.4,18
7549,2024-10-18,960,27,155,400,604,22935.39,2
7550,2024-10-18,93,18,31,401,866,77880.58,5
7551,2024-10-18,82,99,197,401,790,16564.69,3
7552,2024-10-18,104,11,18,403,74,226876.75,8
7553,2024-10-18,183,40,177,403,771,184675.75,3
7554,2024-10-18,771,7,185,400,562,111336.79,4
7555,2024-10-18,646,91,78,403,893,326248.16,11
7556,2024-10-18,518,67,12,403,514,182370.04,5
7557,2024-10-18,397,27,157,403,978,248729.07,8
7558,2024-10-19,345,34,86,401,546,49056.24,9
7559,2024-10-19,475,37,57,401,447,81707.14,20
7560,2024-10-19,938,29,54,400,253,95258.5,10
7561,2024-10-19,246,91,61,400,529,147146.4,8
7562,2024-10-19,709,82,120,402,137,147897.29,10
7563,2024-10-19,564,49,47,401,83,60040.21,18
7564,2024-10-19,882,15,64,400,926,136811.9,19
7565,2024-10-19,25,31,33,403,36,163558.49,5
7566,2024-10-19,386,98,45,401,800,96854.49,15
7567,2024-10-19,504,78,120,403,26,118149.69,5
7568,2024-10-19,353,66,170,403,105,260657.7,7
7569,2024-10-19,652,62,13,403,297,29036.25,9
7570,2024-10-20,305,26,76,400,698,96860.31,9
7571,2024-10-20,866,86,47,403,675,150727.78,5
7572,2024-10-20,327,60,187,401,121,97315.07,12
7573,2024-10-20,73,8,171,400,248,97622.36,13
7574,2024-10-20,459,61,51,403,976,187816.55,10
7575,2024-10-20,115,34,19,403,19,268543.2,11
7576,2024-10-21,998,97,180,401,861,167896.58,9
7577,2024-10-21,377,13,21,403,645,105051.7,12
7578,2024-10-21,54,1,191,402,542,201881.3,8
7579,2024-10-21,526,13,174,403,839,292199.94,18
7580,2024-10-21,887,12,45,403,247,268676.95,1
7581,2024-10-21,281,47,122,400,927,16801.03,17
7582,2024-10-22,421,59,61,401,526,9407.29,14
7583,2024-10-22,635,67,88,402,926,200987.58,13
7584,2024-10-22,194,15,20,403,693,11260.32,15
7585,2024-10-22,629,14,115,403,966,199811.93,13
7586,2024-10-23,908,45,142,400,950,154706.93,16
7587,2024-10-23,659,42,115,403,860,183405.89,18
7588,2024-10-23,910,55,103,401,23,7246.04,20
7589,2024-10-23,657,76,39,403,114,197172.19,13
7590,2024-10-23,282,50,94,401,612,13216.4,2
7591,2024-10-23,340,71,143,400,902,132337.97,11
7592,2024-10-24,163,61,139,403,646,234194.2,20
7593,2024-10-24,950,48,65,400,770,181237.19,8
7594,2024-10-24,744,79,182,403,391,112703.19,2
7595,2024-10-24,895,15,156,403,484,175186.35,3
7596,2024-10-24,462,98,190,400,109,81700.39,12
7597,2024-10-24,34,49,10,400,826,125578.57,14
7598,2024-10-25,18,81,187,401,763,117157.35,7
7599,2024-10-25,68,66,189,402,360,43705.57,5
7600,2024-10-25,723,25,53,402,851,96438.34,5
7601,2024-10-25,441,66,40,402,957,127452.3,1
7602,2024-10-25,77,47,141,400,277,57573.07,15
7603,2024-10-25,629,7,112,400,340,120792.23,6
7604,2024-10-25,694,46,6,401,594,76976.86,14
7605,2024-10-25,595,37,107,402,999,118067.58,5
7606,2024-10-26,427,23,89,400,628,66735.64,4
7607,2024-10-26,298,33,166,402,999,127988.48,16
7608,2024-10-26,236,88,95,401,144,94976.57,16
7609,2024-10-26,987,10,151,403,364,284848.99,8
7610,2024-10-26,111,13,65,400,827,87385.33,12
7611,2024-10-26,589,51,99,403,909,130245.34,12
7612,2024-10-26,838,50,144,402,249,13942.86,18
7613,2024-10-26,248,16,36,402,421,58810.36,10
7614,2024-10-26,678,73,139,400,805,4239.45,12
7615,2024-10-27,392,74,188,403,635,246991.65,5
7616,2024-10-27,610,93,77,400,825,57455.83,17
7617,2024-10-27,470,20,24,401,922,60447.76,11
7618,2024-10-27,486,16,169,403,292,43738.14,7
7619,2024-10-27,436,87,121,400,19,113055.84,14
7620,2024-10-27,226,13,125,401,158,80963.22,3
7621,2024-10-27,615,3,18,402,654,59748.74,8
7622,2024-10-28,135,73,158,400,836,110516.12,17
7623,2024-10-28,231,73,68,402,525,198663.73,9
7624,2024-10-28,356,60,37,403,677,257884.43,8
7625,2024-10-28,316,3,68,400,499,122257.49,11
7626,2024-10-28,223,24,164,400,668,133783.68,9
7627,2024-10-28,892,25,63,402,198,103074.45,4
7628,2024-10-28,534,34,130,403,387,96197.11,20
7629,2024-10-28,909,28,8,403,624,33546.94,8
7630,2024-10-28,16,89,178,402,300,187826.55,6
7631,2024-10-28,368,77,83,403,148,184140.96,18
7632,2024-10-28,886,71,58,401,33,12418.98,20
7633,2024-10-29,661,34,45,402,118,109219.27,4
7634,2024-10-29,845,96,4,402,192,158868.46,20
7635,2024-10-29,280,71,137,401,304,81565.47,15
7636,2024-10-29,865,35,25,400,94,51868.59,8
7637,2024-10-29,544,98,106,403,75,299918.42,8
7638,2024-10-29,114,95,156,403,680,219225.03,5
7639,2024-10-29,695,44,42,400,60,159610.51,12
7640,2024-10-29,811,79,165,401,337,145645.08,5
7641,2024-11-01,572,96,144,403,210,171143.22,19
7642,2024-11-01,273,87,95,401,977,83850.94,6
7643,2024-11-01,241,83,119,401,390,25369.73,2
7644,2024-11-01,797,70,59,401,113,164902.56,15
7645,2024-11-01,382,65,103,400,111,161486.1,18
7646,2024-11-01,706,75,39,403,537,161386.54,5
7647,2024-11-02,815,80,94,401,902,129151.11,6
7648,2024-11-02,437,12,162,402,113,213321.66,18
7649,2024-11-02,241,49,195,403,371,216852.8,4
7650,2024-11-02,818,16,158,401,700,77207.38,16
7651,2024-11-02,187,74,60,402,505,78361.63,20
7652,2024-11-02,455,47,8,401,26,107236.21,7
7653,2024-11-02,395,68,69,400,45,18950.19,20
7654,2024-11-02,303,34,7,402,151,129239.73,15
7655,2024-11-03,429,95,35,402,429,222661.49,16
7656,2024-11-03,916,2,128,402,263,70071.84,5
7657,2024-11-03,527,11,92,400,914,123058.39,10
7658,2024-11-03,773,56,122,401,734,66719.36,14
7659,2024-11-03,947,74,138,400,410,54173.83,19
7660,2024-11-03,920,58,103,401,550,138452.32,19
7661,2024-11-03,734,27,168,402,408,207757.92,2
7662,2024-11-03,10,68,102,402,118,221253.69,13
7663,2024-11-03,763,56,74,400,404,31316.6,7
7664,2024-11-03,439,98,15,403,55,136961.47,5
7665,2024-11-04,988,74,130,402,272,41203.08,4
7666,2024-11-04,50,68,17,402,140,124927.24,12
7667,2024-11-04,311,42,137,402,136,163113.73,7
7668,2024-11-04,239,86,140,401,239,59756.88,15
7669,2024-11-04,333,44,83,403,819,202384.68,18
7670,2024-11-04,878,30,172,403,795,190456.29,9
7671,2024-11-04,778,25,190,401,588,150322.09,10
7672,2024-11-04,940,43,35,402,321,66228.77,18
7673,2024-11-04,251,68,175,403,829,145882.82,18
7674,2024-11-05,120,31,185,400,537,144157.5,19
7675,2024-11-05,569,10,125,403,756,169339.04,5
7676,2024-11-05,645,45,24,403,331,116445.54,15
7677,2024-11-05,818,20,37,402,486,114000.96,1
7678,2024-11-05,297,42,132,401,482,59526.59,8
7679,2024-11-05,809,62,45,402,355,219868.45,1
7680,2024-11-05,868,20,113,400,393,36513.04,15
7681,2024-11-05,856,93,104,400,764,150350.47,10
7682,2024-11-06,859,45,159,402,173,148388.81,18
7683,2024-11-06,402,1,175,401,963,35503.25,7
7684,2024-11-06,104,15,159,400,182,58042.03,12
7685,2024-11-06,334,37,5,402,356,183737.6,2
7686,2024-11-07,846,70,194,400,989,162247.93,7
7687,2024-11-07,709,24,172,401,986,91787.62,7
7688,2024-11-07,132,49,77,401,631,71839.27,14
7689,2024-11-07,546,78,149,402,293,26254.61,9
7690,2024-11-07,863,47,194,401,203,18389.35,11
7691,2024-11-07,321,70,146,400,634,71443.82,14
7692,2024-11-07,293,57,114,402,117,32622.75,4
7693,2024-11-08,504,80,174,402,571,83277.3,14
7694,2024-11-08,162,78,12,401,421,5102.23,9
7695,2024-11-08,313,46,186,400,769,168108.73,14
7696,2024-11-08,476,67,67,403,330,246089.33,1
7697,2024-11-09,641,33,74,402,37,106671.88,18
7698,2024-11-09,5,93,104,400,989,177329.92,18
7699,2024-11-09,914,96,86,402,97,151405.39,10
7700,2024-11-09,191,49,67,400,82,159981.77,5
7701,2024-11-09,623,86,185,402,996,190731.48,19
7702,2024-11-09,642,91,135,402,597,118961.3,17
7703,2024-11-09,790,72,60,402,100,143249.59,15
7704,2024-11-09,553,74,36,400,648,133412.66,3
7705,2024-11-10,822,57,53,402,813,127094.77,15
7706,2024-11-10,375,5,88,402,602,46096.42,3
7707,2024-11-10,634,85,159,401,418,126794.92,3
7708,2024-11-10,314,40,65,402,911,21070.73,19
7709,2024-11-10,829,70,49,400,389,172016.0,18
7710,2024-11-10,600,78,72,401,936,31783.0,3
7711,2024-11-10,5,100,88,402,902,149349.75,20
7712,2024-11-10,773,75,15,403,905,51757.4,13
7713,2024-11-10,547,53,149,402,946,105621.84,14
7714,2024-11-11,210,90,139,400,685,192900.17,12
7715,2024-11-11,19,19,142,402,609,14032.19,14
7716,2024-11-11,742,20,11,402,813,156991.47,18
7717,2024-11-11,198,97,75,402,668,174107.23,17
7718,2024-11-11,788,89,112,401,551,9389.61,12
7719,2024-11-11,714,31,18,400,238,76484.17,20
7720,2024-11-11,43,28,107,402,502,37583.31,20
7721,2024-11-11,271,99,17,400,88,163263.77,4
7722,2024-11-12,13,24,104,400,39,128001.05,18
7723,2024-11-12,972,16,2,402,352,177436.46,2
7724,2024-11-12,315,74,90,401,877,57294.16,10
7725,2024-11-12,7,21,25,403,992,232924.57,11
7726,2024-11-12,710,30,121,401,414,163432.18,14
7727,2024-11-12,586,7,62,402,558,53648.81,3
7728,2024-11-12,593,60,136,400,301,115458.77,11
7729,2024-11-12,163,86,32,401,986,70244.91,4
7730,2024-11-12,947,75,195,403,698,149357.66,18
7731,2024-11-12,216,86,71,403,732,92588.52,19
7732,2024-11-12,219,44,39,403,699,185277.06,12
7733,2024-11-13,222,38,91,402,892,43370.37,4
7734,2024-11-13,497,16,59,403,666,22219.86,5
7735,2024-11-13,953,80,5,403,212,82965.36,4
7736,2024-11-13,337,90,23,402,434,179603.99,8
7737,2024-11-14,268,40,164,401,669,108299.27,11
7738,2024-11-14,214,1,104,403,602,229115.46,1
7739,2024-11-14,674,6,33,401,229,155388.97,19
7740,2024-11-14,397,61,166,401,791,80679.66,15
7741,2024-11-14,472,78,61,400,32,140641.02,15
7742,2024-11-14,164,54,120,401,230,50455.67,4
7743,2024-11-14,994,99,121,400,511,161017.15,4
7744,2024-11-14,299,14,150,402,666,89846.66,14
7745,2024-11-14,513,72,37,402,821,110693.84,20
7746,2024-11-14,936,73,168,402,607,147696.07,19
7747,2024-11-14,841,5,32,401,213,110478.43,19
7748,2024-11-15,756,50,41,400,721,161095.31,15
7749,2024-11-15,332,16,89,400,538,12522.73,6
7750,2024-11-15,952,65,51,402,117,183603.61,20
7751,2024-11-15,469,95,111,403,365,301956.61,9
7752,2024-11-15,546,95,121,401,70,95579.05,13
7753,2024-11-15,270,96,51,400,697,142418.68,10
7754,2024-11-15,74,30,69,401,798,34723.75,12
7755,2024-11-15,439,71,83,400,337,41885.58,19
7756,2024-11-15,164,78,110,403,452,30873.93,2
7757,2024-11-16,483,82,6,403,131,220795.43,17
7758,2024-11-16,630,57,38,403,514,285884.84,4
7759,2024-11-17,555,20,133,403,525,120354.91,18
7760,2024-11-17,716,86,18,400,181,85978.69,6
7761,2024-11-17,373,76,67,400,480,142946.26,1
7762,2024-11-17,844,58,196,403,337,165930.73,14
7763,2024-11-17,1,1,113,402,232,113531.77,19
7764,2024-11-17,109,20,176,401,154,125785.13,11
7765,2024-11-17,549,51,165,403,704,216919.56,15
7766,2024-11-18,881,75,173,401,617,16901.29,19
7767,2024-11-18,271,65,70,402,83,19819.48,18
7768,2024-11-18,100,46,36,402,666,69915.52,11
7769,2024-11-18,529,96,30,401,481,134873.5,20
7770,2024-11-18,815,3,88,402,490,128993.86,7
7771,2024-11-18,97,10,100,403,486,123595.97,11
7772,2024-11-18,587,66,84,401,313,134784.87,13
7773,2024-11-18,771,15,62,403,140,238838.64,12
7774,2024-11-18,946,83,70,400,673,56127.35,15
7775,2024-11-18,508,47,1,402,508,78965.04,19
7776,2024-11-18,915,24,44,403,828,250767.27,15
7777,2024-11-18,441,37,158,401,173,72228.9,6
7778,2024-11-19,179,68,128,403,445,241044.09,7
7779,2024-11-19,707,53,45,402,91,150310.46,18
7780,2024-11-19,851,58,24,403,717,99471.67,15
7781,2024-11-19,377,80,128,402,802,153617.35,7
7782,2024-11-19,864,24,56,401,800,96535.57,12
7783,2024-11-20,200,45,146,400,320,64684.19,16
7784,2024-11-20,696,72,190,400,590,90823.65,19
7785,2024-11-20,542,21,140,400,400,45148.04,13
7786,2024-11-20,1,63,21,401,918,20639.45,9
7787,2024-11-21,72,40,115,403,699,178594.43,20
7788,2024-11-21,741,67,72,401,653,9690.85,7
7789,2024-11-21,858,81,60,401,149,89874.34,15
7790,2024-11-21,607,59,199,403,160,268576.7,18
7791,2024-11-21,78,45,103,402,208,72149.81,10
7792,2024-11-21,166,69,183,400,652,132924.16,5
7793,2024-11-21,572,5,183,402,621,50453.58,6
7794,2024-11-21,472,71,91,401,236,83035.85,17
7795,2024-11-22,824,29,42,402,608,202708.02,3
7796,2024-11-22,354,54,170,402,228,59078.57,12
7797,2024-11-22,85,75,51,400,362,129622.62,19
7798,2024-11-22,222,77,166,403,139,67194.36,16
7799,2024-11-22,848,59,51,400,871,140601.94,2
7800,2024-11-22,878,14,76,403,415,75948.69,3
7801,2024-11-22,950,71,194,402,412,138155.03,4
7802,2024-11-22,182,29,35,403,966,236733.68,13
7803,2024-11-23,689,82,56,403,479,12563.44,4
7804,2024-11-23,861,20,159,400,829,122530.81,2
7805,2024-11-23,444,83,96,403,375,9823.44,7
7806,2024-11-23,86,12,171,400,409,154628.77,7
7807,2024-11-23,33,38,136,400,416,27272.54,8
7808,2024-11-23,252,30,164,402,64,73781.16,10
7809,2024-11-23,229,41,75,401,782,9885.55,8
7810,2024-11-24,25,50,88,402,344,167381.56,15
7811,2024-11-24,693,3,91,403,90,154169.35,4
7812,2024-11-24,476,77,115,403,957,192460.99,15
7813,2024-11-25,991,46,55,402,920,79724.77,19
7814,2024-11-25,693,29,165,403,766,281607.93,7
7815,2024-11-25,917,83,60,402,90,207713.02,15
7816,2024-11-25,678,51,78,400,111,54857.49,18
7817,2024-11-25,578,79,58,401,979,124846.29,18
7818,2024-11-25,568,85,20,401,155,55664.44,8
7819,2024-11-26,453,41,109,400,150,164338.23,9
