hr_fact_id,date,employee_key,department_key,job_key,location_key,salary,attrition_flag
1258,2013-12-09,373,15,806,905,54498,0
1259,2014-07-07,373,34,805,905,72000,0
1260,2015-09-30,373,38,803,905,82500,0
1261,2016-03-28,373,22,810,905,90000,0
1262,2017-06-21,373,22,805,903,101366,0
1263,2014-09-13,374,27,803,901,56639,0
1264,2016-02-05,374,27,803,901,59414,0
1265,2017-06-29,374,27,803,901,68211,1
1266,2010-08-22,375,12,800,905,72678,0
1267,2011-09-16,375,12,801,905,85071,0
1268,2012-07-12,375,12,805,905,103785,0
1269,2021-09-20,376,12,807,901,83141,0
1270,2022-05-18,376,32,801,902,92819,0
1271,2011-09-08,377,10,810,904,58998,0
1272,2012-12-31,377,10,802,904,69091,0
1273,2013-06-29,377,10,801,904,76228,0
1274,2014-08-23,377,10,801,904,79321,0
1275,2015-07-19,377,10,801,904,84028,0
1276,2014-11-06,378,32,810,908,64102,0
1277,2015-12-01,378,32,809,904,71780,0
1278,2016-08-27,378,21,804,904,87245,0
1279,2017-04-24,378,21,804,904,89691,0
1280,2018-06-18,378,21,802,904,97500,0
1281,2013-09-26,379,13,803,900,60431,0
1282,2014-12-20,379,32,804,905,69825,0
1283,2022-04-14,380,24,805,908,98558,0
1284,2023-06-08,380,24,800,907,112500,1
1285,2011-04-27,381,33,800,908,82134,0
1286,2012-03-22,381,33,800,908,84990,0
1287,2012-01-13,382,14,810,909,62742,0
1288,2013-02-06,382,14,801,908,76000,0
1289,2013-09-04,382,21,806,900,75000,0
1290,2014-11-28,382,21,806,900,78687,0
1291,2015-08-25,382,21,806,900,83278,0
1292,2022-04-24,383,27,801,907,98364,1
1293,2022-11-05,384,16,806,907,48177,0
1294,2024-01-29,384,16,800,906,60000,0
1295,2024-12-24,384,16,800,906,68561,0
1296,2011-10-01,385,33,803,907,57656,0
1297,2019-06-20,386,15,804,906,73200,0
1298,2020-06-14,386,19,809,906,87085,0
1299,2021-08-08,386,19,809,906,89114,0
1300,2022-11-01,386,19,809,906,91290,0
1301,2014-06-21,387,23,804,902,70781,0
1302,2015-11-13,387,23,802,902,79974,0
1303,2016-12-07,387,23,804,902,97983,0
1304,2018-01-01,387,23,800,902,110045,0
1305,2019-04-26,387,15,810,902,90000,0
1306,2020-09-17,387,15,810,902,91927,0
1307,2023-01-29,388,12,807,909,89174,0
1308,2024-04-23,388,12,806,909,75000,0
1309,2025-09-15,388,12,806,909,77899,1
1310,2023-11-24,389,37,800,904,69942,0
1311,2024-05-22,389,15,807,905,86150,0
1312,2025-05-17,389,15,807,905,91987,0
1313,2025-11-13,389,16,808,905,67500,0
1314,2017-03-07,390,34,809,902,70611,1
1315,2016-06-22,391,18,804,905,64341,0
1316,2017-09-15,391,18,802,905,70899,0
1317,2018-10-10,391,17,802,905,79078,0
1318,2020-04-02,391,17,802,905,83084,0
1319,2021-05-27,391,17,802,905,87705,0
1320,2022-10-19,391,17,802,905,89958,1
1321,2018-04-20,392,36,801,902,103044,0
1322,2023-02-22,393,32,804,905,64946,0
1323,2024-03-18,393,32,804,905,68185,0
1324,2025-09-09,393,32,804,905,70135,0
1325,2023-08-08,394,17,801,902,101779,0
1326,2018-12-10,395,19,803,902,51808,0
1327,2019-07-08,395,19,801,902,76000,0
1328,2020-01-04,395,19,800,901,92640,0
1329,2020-10-30,395,19,804,901,105000,0
1330,2022-01-23,395,19,803,904,82500,0
1331,2023-04-18,395,19,802,904,97500,1
1332,2012-12-28,396,13,801,909,100001,0
1333,2014-02-21,396,34,803,909,82500,0
1334,2015-07-16,396,34,803,909,82500,0
1335,2016-12-07,396,36,807,909,99084,0
1336,2017-12-02,396,20,808,901,67500,0
1337,2021-09-19,397,34,807,905,88480,0
1338,2022-11-13,397,34,807,905,90613,0
1339,2011-07-10,398,19,806,907,51003,0
1340,2014-08-08,399,17,807,908,83423,0
1341,2015-08-03,399,17,801,908,102961,0
1342,2016-06-28,399,24,810,908,90000,0
1343,2017-10-21,399,24,802,908,97500,0
1344,2019-03-15,399,24,802,908,104217,0
1345,2019-10-11,399,24,803,908,82500,0
1346,2020-11-08,400,33,806,907,47785,0
1347,2022-04-02,400,33,806,907,50159,0
1348,2022-11-15,401,21,806,907,51666,0
1349,2023-11-10,401,21,806,907,54020,0
1350,2024-07-07,401,21,806,907,55392,0
1351,2025-05-03,401,13,803,907,66152,0
1352,2025-11-29,401,13,800,907,82412,0
1353,2011-12-23,402,29,809,901,73642,0
1354,2013-04-16,402,29,809,901,77941,0
1355,2014-10-08,402,29,804,901,93475,0
1356,2015-05-04,403,10,808,900,49416,0
1357,2015-11-30,403,10,805,902,72000,0
1358,2017-01-23,403,10,805,902,76245,0
1359,2018-06-17,403,10,806,902,75000,0
1360,2019-01-13,403,10,807,902,89925,0
1361,2015-01-06,404,26,802,900,63588,0
1362,2016-01-31,404,26,806,900,75000,0
1363,2016-12-26,404,26,809,900,83007,0
1364,2018-05-20,404,21,810,900,90000,0
1365,2019-05-15,404,19,810,900,90000,0
1366,2017-05-24,405,13,804,905,65376,0
1367,2018-09-02,406,24,800,906,76020,0
1368,2019-08-28,406,24,807,906,90326,0
1369,2020-08-22,406,31,801,906,110310,1
1370,2018-02-14,407,20,810,902,61377,0
1371,2019-01-10,407,20,810,902,63223,0
1372,2020-05-04,407,20,810,902,66975,0
1373,2021-06-28,407,20,804,902,74150,0
1374,2022-03-25,407,20,804,902,79184,0
1375,2019-09-18,408,28,801,905,90693,0
1376,2020-12-11,408,28,801,905,94662,0
1377,2021-09-07,408,28,801,905,113379,0
1378,2022-09-02,408,28,801,905,117422,0
1379,2023-08-28,408,28,809,905,105000,0
1380,2020-08-14,409,37,808,902,45691,0
1381,2021-05-11,409,37,808,902,48487,0
1382,2022-06-05,409,37,810,902,57210,0
1383,2023-05-31,409,37,810,902,60432,0
1384,2023-11-27,409,33,805,902,72000,0
1385,2024-09-22,409,33,805,902,74916,1
1386,2012-12-03,410,37,803,906,52436,0
1387,2013-09-29,410,37,803,906,54157,0
1388,2014-12-23,410,17,803,906,60495,0
1389,2015-10-19,410,17,808,906,67500,0
1390,2016-07-15,410,17,802,906,74545,0
1391,2017-09-08,410,17,800,901,92776,0
1392,2016-03-25,411,37,804,901,75608,0
1393,2017-03-20,411,37,804,901,79659,0
1394,2017-10-16,411,37,802,901,90445,0
1395,2018-05-14,411,37,809,901,105000,0
1396,2018-12-10,411,37,801,901,127677,1
1397,2021-02-16,412,39,803,906,51898,0
1398,2021-09-14,412,28,804,908,60508,0
1399,2022-08-10,412,28,804,908,62059,0
1400,2023-10-04,412,35,810,908,70558,0
1401,2015-07-10,413,36,805,904,81379,0
1402,2016-10-02,413,39,810,904,90000,0
1403,2017-06-29,413,39,806,904,75000,0
1404,2018-12-21,413,39,806,904,78505,1
1405,2015-05-15,414,10,806,906,54275,0
1406,2016-03-10,414,10,803,907,62123,0
1407,2017-07-03,414,37,810,907,72121,0
1408,2018-07-28,414,37,810,907,76904,0
1409,2016-09-26,415,38,806,901,53244,0
1410,2018-02-18,415,38,801,901,76000,0
1411,2019-07-13,415,38,800,907,92286,0
1412,2021-01-03,415,38,800,907,94145,0
1413,2021-09-30,415,38,800,907,97504,0
1414,2022-04-28,415,38,803,907,82500,0
1415,2021-03-05,416,31,809,906,74096,0
1416,2022-01-29,416,31,802,906,84402,0
1417,2011-08-26,417,12,803,906,53543,0
1418,2012-08-20,417,12,803,906,57143,0
1419,2013-11-13,417,12,800,906,70769,1
1420,2015-10-19,418,18,803,902,50047,0
1421,2017-01-11,418,18,804,909,56172,0
1422,2017-08-09,418,18,808,909,65455,0
1423,2018-12-02,418,37,803,909,79006,0
1424,2018-06-10,419,22,807,902,83832,0
1425,2019-03-07,419,22,807,902,89680,0
1426,2020-01-01,419,22,807,902,92322,0
1427,2022-11-11,420,10,802,904,71189,0
1428,2023-08-08,420,10,802,904,75842,0
1429,2024-07-03,420,14,810,904,88638,0
1430,2025-11-25,420,14,803,904,82500,0
1431,2011-06-11,421,27,801,900,86490,1
1432,2014-12-23,422,29,805,909,93772,0
1433,2016-06-15,422,29,804,909,105000,0
1434,2017-10-08,422,15,808,909,67500,0
1435,2018-09-03,422,15,808,909,69295,0
1436,2023-06-17,423,23,808,902,42843,0
1437,2024-05-12,423,23,802,902,52000,0
1438,2025-04-07,423,23,802,902,53775,0
1439,2011-12-10,424,26,804,905,69100,0
1440,2012-08-06,424,37,807,905,83925,0
1441,2013-11-29,424,37,807,905,85826,0
1442,2014-07-27,424,32,802,905,94870,0
1443,2015-02-22,424,32,802,905,101165,0
1444,2011-09-23,425,32,805,908,89733,0
1445,2012-10-17,425,37,802,908,97500,0
1446,2013-06-14,425,37,802,908,103460,0
1447,2014-09-07,425,37,802,908,108558,0
1448,2012-01-05,426,34,808,909,42125,0
1449,2016-05-31,427,31,807,901,91585,0
1450,2016-11-27,427,31,810,901,90000,0
1451,2022-01-26,428,10,802,901,64483,0
1452,2023-06-20,428,10,802,901,67236,0
1453,2024-04-15,428,29,800,901,77282,0
1454,2016-02-23,429,14,809,903,75085,0
1455,2017-08-16,429,14,809,903,77799,0
1456,2018-02-12,429,14,809,903,81483,0
1457,2019-05-08,429,34,806,903,75000,0
1458,2019-12-04,429,34,803,903,82500,0
1459,2021-05-27,429,34,803,903,84785,0
1460,2011-05-30,430,33,806,904,54037,0
1461,2012-08-22,430,33,810,907,60219,0
1462,2013-08-17,430,23,809,907,71663,0
1463,2014-11-10,430,20,810,907,83408,1
1464,2019-12-11,431,31,810,902,65168,0
1465,2021-02-03,431,31,810,902,68180,0
1466,2010-05-20,432,12,806,907,48003,0
1467,2011-01-15,432,12,806,907,49684,0
1468,2011-10-12,432,12,804,907,58889,0
1469,2012-12-05,432,12,806,907,68426,0
1470,2014-04-23,433,28,804,901,73761,0
1471,2014-10-20,433,28,810,901,86258,0
1472,2015-04-18,433,28,804,901,98945,1
1473,2011-11-09,434,20,804,902,65954,0
1474,2012-06-06,434,20,804,902,69265,0
1475,2013-09-29,434,20,808,907,67500,0
1476,2014-10-24,434,20,808,907,71782,0
1477,2016-03-17,434,20,808,907,74964,1
1478,2010-07-06,435,32,805,906,95483,0
1479,2011-02-01,435,32,800,906,107764,0
1480,2011-10-29,435,32,800,906,111046,0
1481,2013-02-20,435,32,803,906,82500,0
1482,2013-11-17,435,32,807,902,92583,0
1483,2012-09-10,436,40,807,907,84515,0
1484,2013-10-05,436,40,803,907,82500,0
1485,2014-08-31,436,40,810,907,90000,0
1486,2015-09-25,436,40,810,907,94481,0
1487,2016-11-18,436,40,810,907,96545,0
1488,2017-11-13,436,40,809,907,105000,0
1489,2023-05-17,437,26,800,900,73830,0
1490,2024-04-11,437,26,804,900,91101,0
1491,2023-11-14,438,21,810,907,62370,0
1492,2024-05-12,438,21,803,907,72996,0
1493,2025-08-05,438,21,803,907,75693,0
1494,2022-05-20,439,24,810,902,64598,0
1495,2023-10-12,439,24,810,902,68990,0
1496,2025-02-03,439,24,810,902,71612,0
1497,2013-10-06,440,16,809,904,72669,0
1498,2014-05-04,440,16,809,904,74591,0
1499,2013-03-30,441,25,809,901,74108,0
1500,2014-04-24,441,25,803,901,82500,0
1501,2013-11-19,442,15,810,902,63935,0
1502,2015-01-13,442,17,801,903,76000,0
1503,2016-02-07,442,17,805,903,92547,1
1504,2020-02-15,443,37,802,908,66355,0
1505,2020-09-12,443,37,802,908,70756,0
1506,2021-10-07,443,37,802,908,75576,0
1507,2019-04-08,444,35,801,909,97083,0
1508,2010-04-14,445,26,800,901,70005,0
1509,2010-11-10,445,26,800,901,74593,0
1510,2011-07-08,445,26,800,901,78726,0
1511,2012-12-29,445,26,801,901,88420,0
1512,2013-07-27,445,26,801,901,92129,0
1513,2023-10-26,446,36,803,907,53254,1
1514,2014-06-27,447,18,801,905,99088,0
1515,2015-06-22,447,18,810,905,90000,0
1516,2013-01-04,448,35,802,906,63874,0
1517,2013-12-30,448,35,802,906,68191,0
1518,2016-08-05,449,40,805,900,88966,0
1519,2018-01-27,449,20,808,900,67500,0
1520,2019-07-21,449,39,800,900,78231,0
1521,2020-10-13,449,39,810,900,90000,0
1522,2021-08-09,449,39,810,900,90000,0
1523,2022-07-05,449,39,810,900,91835,1
1524,2015-12-25,450,39,809,902,72804,0
1525,2017-01-18,450,39,809,902,77491,0
1526,2018-04-13,450,39,809,902,81567,0
1527,2019-09-05,450,19,810,908,90000,0
1528,2020-07-31,450,19,802,908,97500,0
1529,2010-06-29,451,26,804,905,73598,0
1530,2011-02-24,451,34,808,905,67500,0
1531,2012-02-19,451,34,808,905,69222,0
1532,2012-08-17,451,34,808,905,71505,0
1533,2013-10-11,451,34,800,905,86770,0
1534,2021-09-14,452,24,800,905,82244,0
1535,2023-03-08,452,24,800,905,86280,0
1536,2024-07-30,452,24,800,905,90713,0
1537,2025-09-23,452,24,800,905,93587,0
1538,2013-10-11,453,35,810,909,62069,0
1539,2015-03-05,453,35,803,905,69255,0
1540,2016-03-29,453,11,806,905,75000,0
1541,2019-09-11,454,24,803,901,53562,0
1542,2020-11-04,454,24,808,901,63087,0
1543,2021-11-29,454,24,808,901,67492,0
1544,2023-04-23,454,24,808,901,70493,1
1545,2020-05-18,455,26,802,902,64801,0
1546,2021-06-12,455,16,808,902,67500,0
1547,2011-10-27,456,40,802,908,63301,0
1548,2012-05-24,456,40,802,908,65860,0
1549,2012-12-20,456,21,804,908,72843,0
1550,2013-11-15,456,35,807,908,80432,0
1551,2014-05-14,456,35,807,908,83267,0
1552,2015-03-10,456,35,807,900,91619,0
1553,2015-06-20,457,19,809,909,69333,0
1554,2016-05-15,457,19,809,909,72367,0
1555,2017-10-07,457,19,809,909,74294,0
1556,2018-06-04,457,19,807,905,90211,0
1557,2014-05-07,458,29,810,906,58646,0
1558,2015-05-02,458,29,800,906,72938,0
1559,2016-08-24,458,29,802,906,87969,0
1560,2018-01-16,458,29,810,909,90000,0
1561,2019-03-12,458,29,800,909,111923,0
1562,2013-02-19,459,31,801,908,88915,0
1563,2013-10-06,460,17,803,909,54386,0
1564,2015-03-30,460,37,805,909,72000,0
1565,2016-02-23,460,37,806,909,75000,1
1566,2016-05-21,461,27,801,902,90921,0
1567,2011-05-31,462,14,801,904,103591,0
1568,2012-09-22,462,32,809,906,105000,0
1569,2013-04-20,462,40,806,906,75000,0
1570,2012-06-10,463,17,803,909,55946,1
1571,2016-06-20,464,22,808,901,42923,0
1572,2017-05-16,464,30,806,901,47636,0
1573,2017-11-12,464,27,809,901,57223,0
1574,2018-07-10,464,27,806,901,66773,0
1575,2020-01-01,464,27,806,901,69354,0
1576,2022-08-21,465,40,808,906,49152,0
1577,2023-10-15,465,40,800,906,60058,1
1578,2014-10-16,466,11,800,907,71599,0
1579,2015-08-12,466,11,800,907,74391,0
1580,2018-02-12,467,28,803,908,52594,0
1581,2018-10-10,467,28,803,908,55126,0
1582,2019-08-06,467,28,801,908,76000,0
1583,2020-07-31,467,28,808,908,67500,0
1584,2021-06-26,467,28,808,908,72156,0
1585,2022-11-18,467,28,803,908,82500,0
1586,2010-12-20,468,39,800,902,77196,0
1587,2011-06-18,468,39,800,902,78756,0
1588,2011-12-15,468,39,800,902,81958,0
1589,2017-08-21,469,34,807,906,85648,0
1590,2019-02-12,469,34,807,906,90149,0
1591,2020-04-07,469,36,810,906,90000,0
1592,2021-07-01,469,36,802,906,97500,0
1593,2022-01-27,469,10,803,906,82500,0
1594,2023-05-22,469,10,803,906,85626,0
1595,2021-07-01,470,19,810,903,56811,0
1596,2022-07-26,470,19,810,903,58051,0
1597,2023-08-20,470,19,810,903,61264,0
1598,2024-05-16,470,19,810,903,71030,0
1599,2025-06-10,470,19,803,903,82500,1
1600,2022-09-08,471,28,801,902,99673,0
1601,2023-05-06,471,28,809,902,105000,1
1602,2014-06-05,472,10,810,908,61373,0
1603,2015-09-28,472,10,807,908,68000,0
1604,2012-11-21,473,23,805,906,85932,0
1605,2021-04-25,474,25,807,905,85293,0
1606,2021-10-22,474,25,807,905,87956,0
1607,2022-08-18,474,25,807,905,92056,0
1608,2023-07-14,474,25,803,905,82500,0
1609,2024-12-05,474,25,806,905,75000,1
1610,2019-06-08,475,30,810,901,54334,0
1611,2020-07-02,476,35,809,905,74767,0
1612,2010-11-08,477,17,807,905,90652,0
1613,2010-11-17,478,40,803,901,58033,0
1614,2012-02-10,478,40,801,900,76000,0
1615,2012-08-08,478,35,801,900,92522,0
1616,2013-06-04,478,35,801,900,96370,0
1617,2013-12-31,478,35,801,900,100992,0
1618,2017-03-16,479,13,806,909,52519,0
1619,2017-12-11,479,13,806,909,55637,0
1620,2019-03-06,479,13,806,909,65074,0
1621,2019-10-02,479,13,810,909,79223,1
1622,2018-11-14,480,10,801,909,99052,1
1623,2018-01-30,481,14,809,908,66588,0
1624,2019-01-25,481,35,809,902,77687,0
1625,2018-11-14,482,26,806,905,48111,0
1626,2020-01-08,482,26,806,905,49427,0
1627,2020-11-03,482,26,806,905,51134,0
1628,2021-05-02,482,26,810,905,61450,0
1629,2022-06-26,482,26,810,905,63975,0
1630,2021-07-06,483,39,810,903,63423,0
1631,2022-06-01,483,39,807,903,76375,0
1632,2010-12-17,484,40,809,905,71625,0
1633,2011-12-12,484,40,801,903,83668,0
1634,2012-06-09,484,40,801,903,88241,0
1635,2013-07-04,484,40,801,903,91060,0
1636,2014-11-26,484,40,801,903,96590,0
1637,2010-03-09,485,16,806,906,46842,0
1638,2010-09-05,485,16,801,907,76000,0
1639,2011-06-02,485,16,801,907,80988,0
1640,2012-04-27,485,17,800,907,91505,0
1641,2013-09-19,485,15,808,907,67500,0
1642,2014-04-17,485,15,810,907,75639,1
1643,2020-12-21,486,24,804,903,68174,0
1644,2021-11-16,486,24,804,903,72745,0
1645,2020-11-11,487,38,806,901,46184,0
1646,2021-07-09,487,38,806,901,47550,0
1647,2022-07-04,487,38,806,901,49256,0
1648,2023-06-29,487,38,806,901,50843,0
1649,2023-12-26,487,38,806,901,53352,1
1650,2014-03-19,488,20,802,903,59192,0
1651,2015-09-10,488,20,802,903,72671,0
1652,2016-06-06,488,20,802,903,76975,0
1653,2011-07-13,489,12,809,902,70120,0
1654,2013-01-03,489,12,809,902,74155,0
1655,2013-11-29,489,12,807,902,83561,0
1656,2014-12-24,489,12,807,902,87299,0
1657,2015-10-20,489,12,810,903,90000,0
1658,2016-07-16,489,12,803,903,82500,0
1659,2021-02-19,490,18,805,908,82525,0
1660,2022-08-13,490,11,807,908,97199,0
1661,2012-09-15,491,24,806,907,49325,0
1662,2013-08-11,491,24,806,907,51093,0
1663,2014-08-06,491,24,807,907,68000,0
1664,2013-12-22,492,26,808,908,46292,0
1665,2015-06-15,492,11,803,908,51604,0
1666,2016-05-10,492,11,805,908,72000,0
1667,2016-07-28,493,14,809,908,75773,0
1668,2017-01-24,493,14,809,908,78356,1
1669,2015-12-31,494,36,806,909,52578,0
1670,2016-06-28,494,36,808,909,65637,0
1671,2017-03-25,494,36,803,909,76871,0
1672,2018-09-16,494,37,807,906,88486,0
1673,2023-01-21,495,37,807,908,77011,0
1674,2023-09-18,495,37,802,908,88241,0
1675,2025-01-10,495,37,802,908,91505,0
1676,2017-02-19,496,34,810,906,63154,0
1677,2018-07-14,496,34,805,902,75029,0
1678,2019-03-11,496,34,805,902,80259,0
1679,2020-06-03,496,34,805,902,84284,0
1680,2014-03-17,497,22,806,903,54486,0
1681,2014-10-13,497,22,803,903,63814,0
1682,2016-02-05,497,22,803,903,65387,0
1683,2016-09-02,497,22,803,903,67275,0
1684,2018-01-25,497,22,803,903,68710,0
1685,2015-03-21,498,19,806,903,47330,1
1686,2022-01-22,499,24,801,900,92504,0
1687,2022-07-21,499,24,806,906,75000,0
1688,2023-08-15,499,24,806,906,77958,0
1689,2024-05-11,499,24,803,906,82500,0
1690,2025-01-06,499,24,803,906,88024,0
1691,2014-10-31,500,32,808,907,42978,0
1692,2015-04-29,500,32,808,907,44795,0
1693,2018-08-04,501,26,803,905,59513,0
1694,2019-08-29,501,30,809,905,65813,0
1695,2020-09-22,501,30,804,905,76255,0
1696,2021-09-17,501,30,809,905,92267,0
1697,2022-05-15,501,30,809,905,94553,1
1698,2011-10-26,502,38,803,902,52511,0
1699,2022-03-16,503,31,804,901,72772,0
1700,2023-08-08,503,31,804,901,77533,0
1701,2024-08-02,503,31,804,901,81226,0
1702,2025-06-28,503,31,801,901,95494,0
1703,2015-05-25,504,26,803,900,54583,0
1704,2015-12-21,504,26,803,900,57518,0
1705,2017-01-14,504,26,806,901,70653,0
1706,2023-07-15,505,31,805,907,89725,0
1707,2024-02-10,505,31,810,904,90000,0
1708,2011-12-25,506,29,800,901,70158,0
1709,2012-07-22,506,29,806,904,75000,1
1710,2013-04-06,507,15,805,903,93859,0
1711,2014-07-30,507,15,807,903,113054,0
1712,2015-11-22,507,15,807,903,119046,0
1713,2016-06-19,507,15,804,906,105000,0
1714,2010-12-26,508,21,803,903,51699,0
1715,2011-06-24,508,31,800,901,60000,0
1716,2010-06-10,509,33,802,902,59072,0
1717,2011-08-04,509,33,805,902,72000,0
1718,2012-09-27,509,21,806,902,75000,0
1719,2013-03-26,509,17,805,904,82634,0
1720,2014-07-19,509,17,805,904,84468,0
1721,2015-04-15,509,17,809,904,99244,0
1722,2021-09-21,510,18,802,901,66298,0
1723,2023-01-14,510,18,802,901,69871,0
1724,2024-07-07,510,18,802,901,72428,0
1725,2025-10-30,510,18,802,901,76366,0
1726,2015-06-16,511,20,801,900,97062,0
1727,2016-09-08,511,28,808,900,67500,0
1728,2017-03-07,511,17,809,900,81934,0
1729,2018-08-29,511,17,801,900,90863,0
1730,2013-02-07,512,30,803,900,52118,0
1731,2014-07-02,512,30,807,900,68000,0
1732,2015-10-25,512,30,807,900,69494,0
1733,2017-04-17,512,30,807,900,73135,1
1734,2019-11-15,513,37,803,905,53270,1
1735,2019-09-11,514,39,800,903,79521,0
1736,2021-02-02,514,39,800,903,83529,0
1737,2022-01-28,514,37,802,903,97424,0
1738,2022-10-25,514,15,802,903,97500,0
1739,2024-04-17,514,15,802,903,100602,0
1740,2017-12-31,515,19,807,902,88768,0
1741,2018-09-27,515,24,809,902,100959,0
1742,2019-06-24,515,24,807,902,112266,0
1743,2020-02-19,515,24,806,902,75000,0
1744,2014-12-16,516,34,800,906,73910,0
1745,2015-07-14,516,34,800,906,78793,0
1746,2016-10-06,516,24,808,906,67500,0
1747,2017-08-02,516,24,809,906,79118,0
1748,2016-04-16,517,10,803,900,58978,0
1749,2017-09-08,517,10,803,900,61606,0
1750,2016-06-13,518,22,805,907,86540,0
1751,2017-09-06,518,39,800,907,108077,0
1752,2018-06-03,518,39,800,907,115410,0
1753,2019-11-25,518,39,800,907,121885,1
1754,2013-07-30,519,30,807,905,88339,0
1755,2014-11-22,519,11,806,905,75000,0
1756,2015-10-18,519,11,806,905,79036,0
1757,2017-03-11,519,11,806,905,81201,0
1758,2018-06-04,519,28,810,905,90000,0
1759,2019-01-30,519,28,801,905,107699,0
1760,2012-09-12,520,39,808,903,48384,1
1761,2021-02-19,521,32,804,904,70009,0
1762,2022-04-15,521,32,804,904,72749,0
1763,2023-02-09,521,32,804,904,76941,0
1764,2024-07-03,521,32,804,904,78900,0
1765,2011-03-15,522,18,802,903,70590,0
1766,2012-03-09,522,18,802,903,72024,0
1767,2012-11-04,522,18,802,903,73470,1
1768,2012-09-05,523,26,806,906,51545,0
1769,2014-01-28,523,26,802,902,59596,0
1770,2015-03-24,523,26,802,902,62130,0
1771,2015-12-19,523,26,800,906,75331,0
1772,2017-01-12,523,26,800,906,79189,0
1773,2018-05-07,523,12,804,906,88125,0
1774,2020-06-27,524,25,807,901,76661,0
1775,2021-04-23,524,25,807,901,78221,0
1776,2017-12-18,525,16,801,908,100543,0
1777,2017-12-07,526,40,808,904,48889,0
1778,2019-01-01,526,40,808,904,51344,0
1779,2019-11-27,526,40,805,904,72000,0
1780,2021-03-21,526,40,809,904,79818,0
1781,2021-10-17,526,40,806,909,75000,0
1782,2021-11-20,527,40,804,903,68158,0
1783,2023-02-13,527,40,804,903,72485,0
1784,2024-04-08,527,40,803,903,79767,0
1785,2025-03-04,527,40,805,903,98194,0
1786,2010-09-21,528,29,803,907,53901,0
1787,2011-12-15,528,29,803,907,55917,0
1788,2013-01-08,528,29,803,907,59431,0
1789,2013-08-06,528,29,803,907,61492,0
1790,2012-02-29,529,37,802,908,69891,0
1791,2013-08-22,529,37,802,908,73052,0
1792,2014-04-19,529,37,801,908,83659,0
1793,2015-05-14,529,37,807,908,104009,0
1794,2016-02-08,529,32,810,905,90000,0
1795,2017-02-02,529,32,810,905,92791,0
1796,2010-07-22,530,40,807,901,87813,0
1797,2011-09-15,530,40,807,901,91729,0
1798,2013-03-08,530,40,807,901,97562,0
1799,2014-06-01,530,40,807,901,102443,0
1800,2015-09-24,530,40,806,901,75000,0
1801,2016-09-18,530,40,806,901,77338,1
1802,2018-03-24,531,13,801,901,91964,0
1803,2019-06-17,531,13,801,901,97227,0
1804,2020-01-13,531,13,802,901,97500,0
1805,2023-08-02,532,28,800,908,70347,0
1806,2024-07-27,532,28,800,908,72878,0
1807,2025-06-22,532,28,800,908,77738,0
1808,2013-05-28,533,29,810,909,56665,0
1809,2014-05-23,533,29,807,909,68000,0
1810,2015-02-17,533,33,807,909,76303,0
1811,2016-08-10,533,33,807,909,77960,0
1812,2017-07-06,533,33,801,909,88953,0
1813,2015-08-22,534,19,807,906,77499,0
1814,2017-02-12,534,19,803,906,82500,0
1815,2022-12-30,535,37,802,907,67956,0
1816,2021-05-04,536,10,802,908,63599,0
1817,2022-04-29,536,10,802,908,68020,0
1818,2023-10-21,536,32,801,908,80207,0
1819,2025-03-14,536,32,801,908,83390,0
1820,2025-11-09,536,39,809,908,102559,0
1821,2021-04-01,537,28,802,902,64244,0
1822,2022-04-26,537,28,802,900,72689,0
1823,2023-03-22,537,28,802,900,76235,0
1824,2024-07-14,537,28,802,900,81031,0
1825,2025-07-09,537,28,802,900,84382,0
1826,2017-03-17,538,21,801,907,88913,0
1827,2022-05-09,539,30,808,905,45840,0
1828,2018-04-23,540,17,806,900,46188,0
1829,2019-04-18,540,17,809,900,57420,0
1830,2020-09-09,540,17,809,900,60494,0
1831,2021-04-07,540,17,809,900,64319,0
1832,2022-07-31,540,17,810,901,77052,0
1833,2023-02-26,540,28,810,901,90000,0
1834,2020-08-13,541,32,804,901,74120,0
1835,2021-04-10,541,14,810,901,89345,0
1836,2022-09-02,541,14,810,901,94684,0
1837,2023-04-30,541,14,800,901,109745,1
1838,2015-04-27,542,26,801,909,95740,0
1839,2016-10-18,542,26,801,909,101261,0
1840,2017-07-15,542,26,801,909,107830,0
1841,2018-03-12,542,26,801,909,113734,1
1842,2015-09-04,543,35,807,905,78591,0
1843,2016-05-01,543,35,810,905,88350,0
1844,2016-10-28,543,35,801,905,103892,0
1845,2017-10-23,543,35,801,905,109388,0
1846,2018-07-20,543,27,808,905,67500,0
1847,2022-06-25,544,26,805,905,91911,0
1848,2023-08-19,544,11,801,904,110237,0
1849,2024-05-15,544,11,801,904,115760,0
1850,2025-02-09,544,11,804,904,105000,1
1851,2013-06-05,545,38,810,902,58800,0
1852,2014-01-01,545,38,810,902,61964,0
1853,2015-05-26,545,38,803,902,68816,0
1854,2016-10-17,545,38,803,902,72650,0
1855,2010-12-14,546,36,810,908,61259,0
1856,2011-12-09,546,36,810,908,63453,0
1857,2013-06-01,546,18,800,901,78973,0
1858,2014-09-24,546,39,801,901,90771,0
1859,2015-07-21,546,17,803,901,82500,0
1860,2016-02-16,546,17,803,901,84659,1
1861,2019-01-11,547,28,804,907,64337,0
1862,2019-12-07,547,28,804,907,68407,0
1863,2021-01-30,547,40,801,907,84447,0
1864,2021-09-27,547,40,810,907,90000,0
